poi_region,poi_name,poi_tag,img_rname,poi_desc
고흥,고흥장수호힐링정원,"['#역사', '#쌍충사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사', '#역사유적지', '#덕양서원', '#전라권', '#전라남도문화재자료', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#관광지', '#산책하기좋은곳', '#휴식여행', '#자연환경', '#자연좋은곳', '#경치좋은곳', '#가족과함께', '#고흥', '#고흥유자마을', '#힐링', '#관광지', '#장수호힐링정원', '#역사', '#흥양읍성터', '#역사유적지', '#전라남도유형문화재', '#전라권', '#옥하리홍교', '#관광지', '#역사관광지', '#역사공부', '#역사문화재', '#역사여행', '#자연', '#고흥운암산', '#전라권', '#등산', '#트레킹', '#관광지', '#경치좋은곳', '#경치여행', '#자연환경', '#자연좋은곳', '#자연풍경', '#자연여행', '#휴식하기좋은곳', '#역사', '#고흥무열사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#자연', '#다도해해상국립공원', '#전라권', '#연중무휴', '#관광지', '#관광지', '#고흥해수욕장', '#팔영대교', '#우두해수욕장', '#고흥바다', '#고흥바다여행', '#차박', '#고흥차박', '#바다낚시', '#고흥바다낚시', '#갯벌체험', '#역사', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사유적지', '#역사속으로', '#역사탐험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5e0811f0-7c29-4fad-b3fc-7a69afe06ff1,"전라남도 제7호 민간정원으로 등록된 곳으로 생활 속 정원문화 확산을 위해 개인과 기업 등이 조성한 정원을 발굴해 전라남도 민간정원으로 등록하는 사업에 선정된 것이다. 장수호힐링정원은 2005년 당시 고흥 농촌지도자 연합회장 백의용 씨가 본인 소유 야산에 들국화를 심으면서 시작되었다. 현재 고흥 천만 송이 들국화농장으로 소개되고 있는 곳으로, 들국화 명소이자 힐링 정원 역할을 톡톡히 해내고 있다. 매년 가을 천만 송이 들국화 축제를 개최하고 있으며, 들국화 라이브 카페도 운영하고 있다."
고흥,흥양읍성터 및 고흥옥하리홍교,"['#역사', '#쌍충사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사', '#역사유적지', '#덕양서원', '#전라권', '#전라남도문화재자료', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#관광지', '#산책하기좋은곳', '#휴식여행', '#자연환경', '#자연좋은곳', '#경치좋은곳', '#가족과함께', '#고흥', '#고흥유자마을', '#힐링', '#관광지', '#장수호힐링정원', '#역사', '#흥양읍성터', '#역사유적지', '#전라남도유형문화재', '#전라권', '#옥하리홍교', '#관광지', '#역사관광지', '#역사공부', '#역사문화재', '#역사여행', '#자연', '#고흥운암산', '#전라권', '#등산', '#트레킹', '#관광지', '#경치좋은곳', '#경치여행', '#자연환경', '#자연좋은곳', '#자연풍경', '#자연여행', '#휴식하기좋은곳', '#역사', '#고흥무열사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#자연', '#다도해해상국립공원', '#전라권', '#연중무휴', '#관광지', '#관광지', '#고흥해수욕장', '#팔영대교', '#우두해수욕장', '#고흥바다', '#고흥바다여행', '#차박', '#고흥차박', '#바다낚시', '#고흥바다낚시', '#갯벌체험', '#역사', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사유적지', '#역사속으로', '#역사탐험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4370fef4-f298-42f5-a7c8-3465d5c9bdcc,"[흥양읍성터]
고흥읍이 있는 자리는 세종 23년(1441) 흥양현이 생긴 이래 1914년에 행정명이 고흥군으로 개칭되기까지 흥양현이 있던 곳으로 고흥 읍내에는 흥양현 시절에 쌓은 읍성의 자취가 남아 있다.
우선 고흥 존심당 역사문화공원 뒤편 비탈진 마을 길을 거슬러 올라가면 윗등성이에 성벽의 자취를 볼 수 있다. 성벽의 총 길이는 1.7km 가량이며, 흥양읍성터에는 성문, 성벽, 치성, 우물 등이 남아 있어 고흥군의 역사와 문화를 이해하는 데 중요한 역할을 하고 있다.

[고흥옥하리홍교]
고흥옥하리홍교는 조선 후기에 축조된 무지개 형태의 다리이다. 전라남도 유형문화재로 옥하리를 흐르는 너비 8~9m의 고흥천에 150m 간격으로 두개의 홍교가 있다.
이 중 위쪽 홍교의 규모는 4.5m, 길이 8.7m로 비교적 큰 다리이다. 무지개 모양의 앞면에는 용머리를, 반대쪽에는 용 꼬리를 새겨 놓았다. 아래쪽 홍교는 규모가 높이 6m, 길이는 10m나 되며 위쪽 다리보다 규모가 크다. 형태는 위쪽의 것과 비슷하나, 용머리가 다리 아랫면 천장 중앙에 부착된 것이 앞의 홍교와 다르다. 이 다리에는 고종 8년(1871) 건립된 내용이 적혀있다.
두 다리 모두 조선 후기에 만든 것으로, 규모가 크고 장엄하다. 현재 두 다리의 정상이 지면보다 훨씬 높은데, 이는 후대로 내려오면서 지형이 바뀐 탓으로 추측한다.

흥양읍성터와 고흥옥하리홍교의 거리는 도보 8분 거리이다."
고흥,운암산(고흥),"['#역사', '#쌍충사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사', '#역사유적지', '#덕양서원', '#전라권', '#전라남도문화재자료', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#관광지', '#산책하기좋은곳', '#휴식여행', '#자연환경', '#자연좋은곳', '#경치좋은곳', '#가족과함께', '#고흥', '#고흥유자마을', '#힐링', '#관광지', '#장수호힐링정원', '#역사', '#흥양읍성터', '#역사유적지', '#전라남도유형문화재', '#전라권', '#옥하리홍교', '#관광지', '#역사관광지', '#역사공부', '#역사문화재', '#역사여행', '#자연', '#고흥운암산', '#전라권', '#등산', '#트레킹', '#관광지', '#경치좋은곳', '#경치여행', '#자연환경', '#자연좋은곳', '#자연풍경', '#자연여행', '#휴식하기좋은곳', '#역사', '#고흥무열사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#자연', '#다도해해상국립공원', '#전라권', '#연중무휴', '#관광지', '#관광지', '#고흥해수욕장', '#팔영대교', '#우두해수욕장', '#고흥바다', '#고흥바다여행', '#차박', '#고흥차박', '#바다낚시', '#고흥바다낚시', '#갯벌체험', '#역사', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사유적지', '#역사속으로', '#역사탐험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e4bd1d54-e178-48a4-b11a-9f1f5cdd989a,"운암산은 높이 487m로 두원면과 포두면의 경계에 있다. 산이 높이 솟아 구름 같은 기운이 산을 감싸고 있다 하여 운암산이라 부른다. 사람들의 발길이 거의 닿지 않는 자연의 모습을 그대로 간직하고 있는 울창한 숲과 맑은 공기를 느낄 수 있다. 운암산은 산행하기 좋은 곳으로 산길이 잘 정비되어 있어 누구나 쉽게 오를 수 있으며 산 정상에 오르면 고흥군의 아름다운 풍경을 감상할 수 있다.
운암산에는 수도암이라는 절이 있는데 신라시대에 창건된 것으로 전해지며 조선시대에 중수하였다. 산꼭대기에는 기우제를 지내는 제단이 있으며 조선 말기 총리대신을 지낸 김홍집이 흥양현감으로 재임시 이곳 운암산에 올라 기우제를 올렸는데 그때의 기우제문이 전해진다.
차량 이용시 고흥문화회관 주차장을 이용하면 된다. 두원면 운대리 운곡길을 가다 보면 길 양쪽으로 고흥분청문화박물관과 바로 맞은편에 조종현, 조정래, 김초혜 가족문학관이 있다."
고흥,고흥 무열사,"['#역사', '#쌍충사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사', '#역사유적지', '#덕양서원', '#전라권', '#전라남도문화재자료', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#관광지', '#산책하기좋은곳', '#휴식여행', '#자연환경', '#자연좋은곳', '#경치좋은곳', '#가족과함께', '#고흥', '#고흥유자마을', '#힐링', '#관광지', '#장수호힐링정원', '#역사', '#흥양읍성터', '#역사유적지', '#전라남도유형문화재', '#전라권', '#옥하리홍교', '#관광지', '#역사관광지', '#역사공부', '#역사문화재', '#역사여행', '#자연', '#고흥운암산', '#전라권', '#등산', '#트레킹', '#관광지', '#경치좋은곳', '#경치여행', '#자연환경', '#자연좋은곳', '#자연풍경', '#자연여행', '#휴식하기좋은곳', '#역사', '#고흥무열사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#자연', '#다도해해상국립공원', '#전라권', '#연중무휴', '#관광지', '#관광지', '#고흥해수욕장', '#팔영대교', '#우두해수욕장', '#고흥바다', '#고흥바다여행', '#차박', '#고흥차박', '#바다낚시', '#고흥바다낚시', '#갯벌체험', '#역사', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사유적지', '#역사속으로', '#역사탐험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dec19064-ec80-4fe0-9380-539b61b09338,"임진왜란과 정묘호란에 전공을 세운 진무성 장군을 추모하기 위해 호남 유림의 발의와 영남 유림의 협찬으로 고종 19년(1882) 이전에 있던 용강사를 계승하여 건립한 것이다. 진무성은 이순신이 지휘했던 당포해전, 옥포해전 등의 여러 전투와 제2차 진주성 전투에 참전하였다. 임진왜란 때의 전공으로 선무원종공신에 책봉되었으며, 난이 끝난 후 선조 32년(1599)에 무과 급제하여 여러 관직을 역임하였다.
용강사는 순조 26년(1826) 고흥군 대서면 상남리에 건립되어 진무성 장군 외 3인이 제향되었으나, 고종 5년(1868) 사원 철폐령에 의해 철폐당한 후 복원하여 무열사라 하였다.
4.5km 거리에 운암산이 있으며, 운암산 중턱의 수도암도 함께 둘러볼 수 있다."
고흥,다도해해상국립공원(고흥),"['#역사', '#쌍충사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사', '#역사유적지', '#덕양서원', '#전라권', '#전라남도문화재자료', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#관광지', '#산책하기좋은곳', '#휴식여행', '#자연환경', '#자연좋은곳', '#경치좋은곳', '#가족과함께', '#고흥', '#고흥유자마을', '#힐링', '#관광지', '#장수호힐링정원', '#역사', '#흥양읍성터', '#역사유적지', '#전라남도유형문화재', '#전라권', '#옥하리홍교', '#관광지', '#역사관광지', '#역사공부', '#역사문화재', '#역사여행', '#자연', '#고흥운암산', '#전라권', '#등산', '#트레킹', '#관광지', '#경치좋은곳', '#경치여행', '#자연환경', '#자연좋은곳', '#자연풍경', '#자연여행', '#휴식하기좋은곳', '#역사', '#고흥무열사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#자연', '#다도해해상국립공원', '#전라권', '#연중무휴', '#관광지', '#관광지', '#고흥해수욕장', '#팔영대교', '#우두해수욕장', '#고흥바다', '#고흥바다여행', '#차박', '#고흥차박', '#바다낚시', '#고흥바다낚시', '#갯벌체험', '#역사', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사유적지', '#역사속으로', '#역사탐험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ca36d25c-e07d-4877-98df-8a42f015f2af,"신안군에서 진도군, 완도군, 고흥군을 거쳐 여수시까지 이어지는 1,596여 개의 섬으로 이루어진 다도해해상국립공원은 바닷가와 인접한 산, 그리고 바다위의 섬 하나하나가 아름다운 경관을 자랑하는데, 팔영산과 나로도, 고흥군의 남쪽 일부가 속해 있다.
고흥반도 남쪽에 위치한 발포해변은 아름다운 모래사장으로 이루어진 해수욕장으로 수심이 얕아 누구나 즐기기 쉽고, 발포해변 주변으로 충무사와 발포만호성이 있다. 발포해변에서 차로 약 30분 정도 이동하면 나로도가 나온다. 항공산업뿐만 아니라 자연 그대로의 모습이 남아있는 다도해해상국립공원 나로도 지구이다.
다도해해상국립공원에 속해있는 염포마을과 몽돌해수욕장으로 유명한 염포해수욕장이 있다. 또한, 천혜의 자연과 함께 우리나라의 우주사업의 현주소인 나로우주센터 우주과학관을 함께 방문할 수 있으며 인근의 봉래산 등반이 가능하다. 과학관에서 출발하여 편백숲 중간부터 올라가게 되면 수령이 100년 이상 된 편백나무와 삼나무 숲을 지나가게 된다. 산의 높이가 낮은 편이고, 구릉진 편이라 주변 조망이 넓게 보인다. 인근의 나로도 해수욕장을 둘러볼 수 있다."
고흥,우두해변,"['#역사', '#쌍충사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사', '#역사유적지', '#덕양서원', '#전라권', '#전라남도문화재자료', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#관광지', '#산책하기좋은곳', '#휴식여행', '#자연환경', '#자연좋은곳', '#경치좋은곳', '#가족과함께', '#고흥', '#고흥유자마을', '#힐링', '#관광지', '#장수호힐링정원', '#역사', '#흥양읍성터', '#역사유적지', '#전라남도유형문화재', '#전라권', '#옥하리홍교', '#관광지', '#역사관광지', '#역사공부', '#역사문화재', '#역사여행', '#자연', '#고흥운암산', '#전라권', '#등산', '#트레킹', '#관광지', '#경치좋은곳', '#경치여행', '#자연환경', '#자연좋은곳', '#자연풍경', '#자연여행', '#휴식하기좋은곳', '#역사', '#고흥무열사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#자연', '#다도해해상국립공원', '#전라권', '#연중무휴', '#관광지', '#관광지', '#고흥해수욕장', '#팔영대교', '#우두해수욕장', '#고흥바다', '#고흥바다여행', '#차박', '#고흥차박', '#바다낚시', '#고흥바다낚시', '#갯벌체험', '#역사', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사유적지', '#역사속으로', '#역사탐험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=07d83205-fcce-40ab-aa91-0f03aa00bd44,"모래사장 길이 약 500m, 폭 약 30m의 작고 조용한 해수욕장으로 전라남도 고흥군 영남면 우천리 우두마을에 있다. 넓은 모래사장과 갯바위, 맑은 바닷물이 특징이다.
해수욕장 앞으로 바다 건너 여수의 적금도(積金島)를 비롯한 섬들이 펼쳐져 있고, 바로 옆에는 고흥군과 여수 적금도를 연결하는 팔영대교가 있다. 우두해수욕장은 여수, 광양, 순천 등 인근 도시에서 쉽게 접근할 수 있으며, 팔영대교를 통해 여수와 고흥을 연결하는 관문 역할을 하고 있다.
갯벌과 갯바위에서 바지락·돌미역 등을 채취하기에 좋아 아이들이 체험활동하기에 좋다. 우두해수욕장 입구에 있는 주차장에 노지 캠핑과 낚시 체험도 가능하며, 늦은 밤까지 낚시꾼들의 방문이 많은 곳이다.
해맞이로 길을 따라 고흥 작약 꽃밭과 고흥 우주 발사 전망대, 남열 해돋이 해수욕장 등의 관광지가 있다."
고흥,고흥발포진성,"['#역사', '#쌍충사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사', '#역사유적지', '#덕양서원', '#전라권', '#전라남도문화재자료', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#관광지', '#산책하기좋은곳', '#휴식여행', '#자연환경', '#자연좋은곳', '#경치좋은곳', '#가족과함께', '#고흥', '#고흥유자마을', '#힐링', '#관광지', '#장수호힐링정원', '#역사', '#흥양읍성터', '#역사유적지', '#전라남도유형문화재', '#전라권', '#옥하리홍교', '#관광지', '#역사관광지', '#역사공부', '#역사문화재', '#역사여행', '#자연', '#고흥운암산', '#전라권', '#등산', '#트레킹', '#관광지', '#경치좋은곳', '#경치여행', '#자연환경', '#자연좋은곳', '#자연풍경', '#자연여행', '#휴식하기좋은곳', '#역사', '#고흥무열사', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사유적', '#역사속으로', '#자연', '#다도해해상국립공원', '#전라권', '#연중무휴', '#관광지', '#관광지', '#고흥해수욕장', '#팔영대교', '#우두해수욕장', '#고흥바다', '#고흥바다여행', '#차박', '#고흥차박', '#바다낚시', '#고흥바다낚시', '#갯벌체험', '#역사', '#관광지', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사탐방', '#역사여행', '#역사유적', '#역사유적지', '#역사속으로', '#역사탐험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fb13e4ca-faa4-4a38-b434-230ed0ae16a4,"발포만호성은 현재 고흥군 도화면 발포리 성촌마을을 중심으로 자리잡고 있다.
발포만호성은 조선시대의 군사 건축물의 특징을 잘 보여주는 유적지로 전라좌수영 산하의 5관(순천, 낙안, 보성, 광양, 고흥) 5포(사도, 여도, 녹도, 발포, 방답) 중 수군만호가 다스린 수군 진성으로서 성종 21년(1490) 축성되어 고종 31년(1894) 폐지된 조선 초기의 성이다. 이 성은 선조13년(1580) 이순신장군이 36세 때 발포만호로 부임해와 18개월 동안 재임했던 곳이다.
성벽은 항아리 모양에 가까운 사다리꼴 형태로 전체 둘레는 560m이고 높이는 약 4m이다. 성안의 건물지로서는 동헌과 객사, 배수로, 무기고, 동, 서, 남문, 망루터 등이 남아 있는데 이는 1977년 전남대학교 박물관 발굴 조사에 의해 확인된 것이다.
주변으로 충무사가 있으며 염포해수욕장이 약 5km 떨어진 곳에 위치해 있고, 발포역사전시체험관이 도보 7분 거리에 있다."
고흥,고흥 해창만 간척지 공원,"['#고흥해창만간척지공원', '#전라권', '#시티투어', '#오토캠핑', '#사계절', '#캠핑', '#글램핑', '#관광지', '#자연환경', '#자연관광지', '#자연좋은곳', '#자연여행', '#자연', '#관광지', '#자연환경', '#자연마을', '#자연관광지', '#자연발생', '#자연좋은곳', '#자연풍경', '#자연여행', '#자연속으로', '#국가지질공원', '#금탑사(고흥)', '#전라권', '#나홀로여행', '#힐링', '#역사', '#사찰', '#산사', '#연중무휴', '#관광지', '#사찰여행', '#불교', '#불교사찰', '#불교문화', '#한국불교', '#체험', '#전라권', '#신기거북이마을', '#아이와함께', '#농촌마을', '#어촌', '#어촌체험마을', '#농촌체험학습', '#농촌체험여행', '#가족체험', '#관광지', '#관광지', '#전남여행', '#외나로도', '#고흥바다여행', '#나로도항', '#고흥가볼만한곳', '#고흥여행', '#낚시데이트', '#분청사기', '#고흥가볼만한곳', '#실내관광지', '#미세먼지_피하는_실내여행', '#아이와함께', '#가족과함께', '#역사이야기', '#문화시설', '#천문관', '#천문체험', '#고흥우주천문과학관', '#과학놀이터', '#과학체험', '#별자리여행', '#항공우주', '#고흥우주', '#아이와함께', '#가족과함께', '#고흥우주발사전망대', '#전라권', '#항공우주', '#아이와함께', '#가족여행', '#전시관', '#기념관', '#전망대', '#관광지', '#경치좋은곳', '#산책하기좋은곳', '#산책길', '#문화시설', '#발포역사전시체험관', '#고흥가볼만한곳', '#고흥여행', '#역사교육관', '#고흥체험학습', '#이순신장군', '#청소년체험관', '#관광지', '#전남여행', '#몽돌해변', '#고흥10경', '#오천몽돌해변', '#고흥가볼만한곳', '#고흥여행', '#바다데이트']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ecc2e651-18ef-403e-816b-ff23a22dceef,"해창만 간척지 제방 유휴토지에 오토갬핑장, 야외 공연장, 산책로 등을 조성하여 관광객에게 편안한 휴식공간을 제공하고자 해창만 간철지 공원을 조성하였다. 앞쪽으로는 담수호, 뒤쪽으로는 바다가 위치하고 있어 낚시하기에 좋은 장소이다."
고흥,죽도(고흥),"['#고흥해창만간척지공원', '#전라권', '#시티투어', '#오토캠핑', '#사계절', '#캠핑', '#글램핑', '#관광지', '#자연환경', '#자연관광지', '#자연좋은곳', '#자연여행', '#자연', '#관광지', '#자연환경', '#자연마을', '#자연관광지', '#자연발생', '#자연좋은곳', '#자연풍경', '#자연여행', '#자연속으로', '#국가지질공원', '#금탑사(고흥)', '#전라권', '#나홀로여행', '#힐링', '#역사', '#사찰', '#산사', '#연중무휴', '#관광지', '#사찰여행', '#불교', '#불교사찰', '#불교문화', '#한국불교', '#체험', '#전라권', '#신기거북이마을', '#아이와함께', '#농촌마을', '#어촌', '#어촌체험마을', '#농촌체험학습', '#농촌체험여행', '#가족체험', '#관광지', '#관광지', '#전남여행', '#외나로도', '#고흥바다여행', '#나로도항', '#고흥가볼만한곳', '#고흥여행', '#낚시데이트', '#분청사기', '#고흥가볼만한곳', '#실내관광지', '#미세먼지_피하는_실내여행', '#아이와함께', '#가족과함께', '#역사이야기', '#문화시설', '#천문관', '#천문체험', '#고흥우주천문과학관', '#과학놀이터', '#과학체험', '#별자리여행', '#항공우주', '#고흥우주', '#아이와함께', '#가족과함께', '#고흥우주발사전망대', '#전라권', '#항공우주', '#아이와함께', '#가족여행', '#전시관', '#기념관', '#전망대', '#관광지', '#경치좋은곳', '#산책하기좋은곳', '#산책길', '#문화시설', '#발포역사전시체험관', '#고흥가볼만한곳', '#고흥여행', '#역사교육관', '#고흥체험학습', '#이순신장군', '#청소년체험관', '#관광지', '#전남여행', '#몽돌해변', '#고흥10경', '#오천몽돌해변', '#고흥가볼만한곳', '#고흥여행', '#바다데이트']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ea0ca64b-0e58-45c6-a669-27d6a37a37a3,"고흥군에 위치하고 장어잡이와 김양식으로 고소득을 올리는 대나무 섬이다. 죽도는 아직도 지죽도의 부속 섬으로 남아 있다.
조선 왕조 말엽에 홍 씨 일가가 이곳에 정착한 후 잠시 사람이 살지 않다가 1914년부터 손, 양, 김 씨 등이 섬에 들어와 마을을 형성하였다. 해안선 길이 5km의 죽도는 대나무가 많아 붙여진 이름이다. 봉황새가 대나무 열매를 따먹으려고 날아왔는데 봉황새가 날아오면 섬에 경사스러운 일이 많이 생겨 대나무를 길조로 믿게 되었다.
비교적 기복이 심한 산지(해발 108m)로 이루어져 있으며 지죽도와 대치하고 있는 남동쪽은 경사가 급한 산지이고, 북동쪽은 경사가 비교적 완만하다. 옛 주민들이 다니던 산책로를 따라 산 정상에 오르면 주변 섬들을 볼 수 있는데, 바로 앞에 보이는 섬이 거금도이고 앞바다에는 양식장이 펼쳐져 있다.
교통은 죽도에서 지죽도와 구암 나루터로 도선이 운항한다."
고흥,금탑사(고흥),"['#고흥해창만간척지공원', '#전라권', '#시티투어', '#오토캠핑', '#사계절', '#캠핑', '#글램핑', '#관광지', '#자연환경', '#자연관광지', '#자연좋은곳', '#자연여행', '#자연', '#관광지', '#자연환경', '#자연마을', '#자연관광지', '#자연발생', '#자연좋은곳', '#자연풍경', '#자연여행', '#자연속으로', '#국가지질공원', '#금탑사(고흥)', '#전라권', '#나홀로여행', '#힐링', '#역사', '#사찰', '#산사', '#연중무휴', '#관광지', '#사찰여행', '#불교', '#불교사찰', '#불교문화', '#한국불교', '#체험', '#전라권', '#신기거북이마을', '#아이와함께', '#농촌마을', '#어촌', '#어촌체험마을', '#농촌체험학습', '#농촌체험여행', '#가족체험', '#관광지', '#관광지', '#전남여행', '#외나로도', '#고흥바다여행', '#나로도항', '#고흥가볼만한곳', '#고흥여행', '#낚시데이트', '#분청사기', '#고흥가볼만한곳', '#실내관광지', '#미세먼지_피하는_실내여행', '#아이와함께', '#가족과함께', '#역사이야기', '#문화시설', '#천문관', '#천문체험', '#고흥우주천문과학관', '#과학놀이터', '#과학체험', '#별자리여행', '#항공우주', '#고흥우주', '#아이와함께', '#가족과함께', '#고흥우주발사전망대', '#전라권', '#항공우주', '#아이와함께', '#가족여행', '#전시관', '#기념관', '#전망대', '#관광지', '#경치좋은곳', '#산책하기좋은곳', '#산책길', '#문화시설', '#발포역사전시체험관', '#고흥가볼만한곳', '#고흥여행', '#역사교육관', '#고흥체험학습', '#이순신장군', '#청소년체험관', '#관광지', '#전남여행', '#몽돌해변', '#고흥10경', '#오천몽돌해변', '#고흥가볼만한곳', '#고흥여행', '#바다데이트']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff47a22d-569c-41f0-a389-5d02b9555890,"고흥읍에서 16km 떨어진 포두면 천등산(554m)중턱에 위치한 사찰이다. 원효대사가 창건하였다 하나 확실한 근거는 없다. 금탑사의 금탑이란 인도의 아육왕이 보탑을 건립한 것을 가리키는 것이라고 한다. 그 뒤 정유재란 때 불탄 것을 1603년 궁현·옥순대사가 중건했다가 숙종18년(1692) 불에 타버리고 극락전만 남았다고 한다. 현존하는 건물로는 극락전을 비롯해서 명부전, 삼성각, 범종각, 요사채 등이 있고, 보물인 괘불탱이 있다. 절 주위의 울창한 비자림은 천연기념물이다. 4만여평의 면적에 약 3,300여 그루의 비자나무가 금탑사와 암자주변에 무성하게 자생하고 있어 장관을 이룬다."
